Rk;Player;Nation;Pos;Squad;Age;Born;90s;Gls;Sh;SoT;SoT%;Sh/90;SoT/90;G/Sh;G/SoT;Dist;FK;PK;PKatt;xG;npxG;npxG/Sh;G-xG;np:G-xG;SCA;SCA90;PassLive;PassDead;TO;Sh;Fld;Def;GCA;GCA90;PassLive;PassDead;TO;Sh;Fld;Def
277;Eliezer Mayenda;es ESP;FW;Sunderland;20;2005;2.9;1;4;2;50;1.36;0.68;0.25;0.5;12.4;0;0;0;0.5;0.5;0.12;0.5;0.5;4;1.36;2;0;1;1;0;0;0;0;0;0;0;0;0;0
278;Noussair Mazraoui;ma MAR;DF;Manchester Utd;28;1997;4.2;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;9;2.17;8;0;0;0;1;0;1;0.24;1;0;0;0;0;0
279;Bryan Mbeumo;cm CMR;MF;Manchester Utd;26;1999;13.6;5;34;18;52.9;2.5;1.32;0.15;0.28;15.6;0;0;0;3.8;3.8;0.11;1.2;1.2;44;3.24;22;11;1;7;3;0;2;0.15;1;0;0;1;0;0
280;James Mcatee;eng ENG;MF,FW;Nott'ham Forest;23;2002;1.5;0;1;0;0;0.67;0;0;;33.2;0;0;0;0;0;0.02;0;0;4;2.67;4;0;0;0;0;0;0;0;0;0;0;0;0;0
281;John McGinn;sct SCO;MF,FW;Aston Villa;31;1994;11.9;1;14;3;21.4;1.18;0.25;0.07;0.33;20.9;0;0;0;1;1;0.07;0;0;39;3.28;29;4;2;2;1;1;2;0.17;1;1;0;0;0;0
282;Dwight McNeil;eng ENG;FW,MF;Everton;26;1999;0.9;0;2;0;0;2.25;0;0;;16.5;0;0;0;0.2;0.2;0.12;-0.2;-0.2;1;1.14;0;0;0;1;0;0;0;0;0;0;0;0;0;0
283;Hannibal Mejbri;tn TUN;MF;Burnley;22;2003;4.5;0;6;1;16.7;1.34;0.22;0;0;24;1;0;0;0.3;0.3;0.04;-0.3;-0.3;14;3.13;8;1;0;1;4;0;2;0.45;1;0;0;1;0;0
284;Mikel Merino;es ESP;FW,MF;Arsenal;29;1996;7.6;3;12;5;41.7;1.58;0.66;0.25;0.6;9.8;0;0;0;1.9;1.9;0.16;1.1;1.1;15;1.97;15;0;0;0;0;0;4;0.53;4;0;0;0;0;0
285;Antoni Milambo;nl NED;MF;Brentford;20;2005;0.5;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0
286;Nikola Milenkoviæ;rs SRB;DF;Nott'ham Forest;28;1997;14;0;9;1;11.1;0.64;0.07;0;0;12.5;0;0;0;0.6;0.6;0.07;-0.6;-0.6;12;0.86;11;0;0;1;0;0;0;0;0;0;0;0;0;0
287;Lewis Miley;eng ENG;MF;Newcastle Utd;19;2006;5;1;5;3;60;0.99;0.59;0.2;0.33;19.3;0;0;0;0.4;0.4;0.08;0.6;0.6;10;1.98;9;1;0;0;0;0;2;0.4;1;1;0;0;0;0
288;James Milner;eng ENG;MF;Brighton;39;1986;2.1;1;0;0;;0;0;;;;0;1;1;0.8;0;;0.2;0;7;3.25;5;2;0;0;0;0;1;0.46;0;1;0;0;0;0
289;Veljko Milosavljeviæ;rs SRB;DF;Bournemouth;18;2007;4.1;0;1;0;0;0.25;0;0;;7.9;0;0;0;0.2;0.2;0.15;-0.2;-0.2;3;0.74;3;0;0;0;0;0;0;0;0;0;0;0;0;0
290;Tyrone Mings;eng ENG;DF;Aston Villa;32;1993;5.5;0;3;0;0;0.54;0;0;;8.6;0;0;0;0.3;0.3;0.09;-0.3;-0.3;5;0.91;4;0;0;1;0;0;0;0;0;0;0;0;0;0
291;Yankuba Minteh;gm GAM;FW;Brighton;21;2004;13.4;1;23;5;21.7;1.71;0.37;0.04;0.2;15.5;0;0;0;2.4;2.4;0.1;-1.4;-1.4;52;3.87;29;5;12;3;2;1;9;0.67;4;0;3;1;1;0
292;Tyrick Mitchell;eng ENG;DF,MF;Crystal Palace;26;1999;13.9;1;5;3;60;0.36;0.22;0.2;0.33;17.7;0;0;0;0.4;0.4;0.08;0.6;0.6;27;1.94;22;1;2;0;1;1;1;0.07;0;0;0;0;0;1
293;Kaoru Mitoma;jp JPN;FW;Brighton;28;1997;5.6;1;6;3;50;1.06;0.53;0.17;0.33;13;0;0;0;0.8;0.8;0.13;0.2;0.2;12;2.13;10;0;2;0;0;0;1;0.18;1;0;0;0;0;0
294;Morato;br BRA;DF;Nott'ham Forest;24;2001;6.9;0;1;0;0;0.15;0;0;;21.5;0;0;0;0;0;0.03;0;0;2;0.29;2;0;0;0;0;0;0;0;0;0;0;0;0;0
295;Cristhian Mosquera;es ESP;DF;Arsenal;21;2004;4.8;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;2;0.42;2;0;0;0;0;0;0;0;0;0;0;0;0;0
296;Yerson Mosquera;co COL;DF;Wolves;24;2001;3.8;0;4;2;50;1.07;0.53;0;0;14.1;0;0;0;0.1;0.1;0.03;-0.1;-0.1;1;0.27;0;0;0;1;0;0;0;0;0;0;0;0;0;0
297;Mason Mount;eng ENG;MF;Manchester Utd;26;1999;5.5;2;11;3;27.3;1.98;0.54;0.18;0.67;16.1;0;0;0;0.7;0.7;0.06;1.3;1.3;11;1.98;10;0;0;0;1;0;0;0;0;0;0;0;0;0
298;Nordi Mukiele;fr FRA;DF;Sunderland;28;1997;12;1;7;1;14.3;0.58;0.08;0.14;1;13.5;0;0;0;0.6;0.6;0.09;0.4;0.4;19;1.58;11;6;0;1;0;1;2;0.17;2;0;0;0;0;0
299;Romaine Mundle;eng ENG;FW,MF;Sunderland;22;2003;0.3;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
300;Marshall Munetsi;zw ZIM;MF,FW;Wolves;29;1996;9.7;1;14;6;42.9;1.44;0.62;0.07;0.17;14.1;0;0;0;1.6;1.6;0.12;-0.6;-0.6;10;1.03;9;0;0;0;0;1;2;0.21;2;0;0;0;0;0
301;Rodrigo Muniz;br BRA;FW;Fulham;24;2001;3.9;1;10;3;30;2.56;0.77;0.1;0.33;10.7;0;0;0;1;1;0.1;0;0;3;0.77;2;0;0;0;1;0;1;0.26;1;0;0;0;0;0
302;Daniel Mu?oz;co COL;DF,MF;Crystal Palace;29;1996;14;3;15;8;53.3;1.07;0.57;0.2;0.38;13.2;0;0;0;1.8;1.8;0.12;1.2;1.2;24;1.72;19;1;0;2;2;0;4;0.29;3;0;0;1;0;0
303;Murillo;br BRA;DF;Nott'ham Forest;23;2002;8.2;1;4;2;50;0.49;0.24;0.25;0.5;21;1;0;0;0.3;0.3;0.06;0.7;0.7;12;1.46;9;1;0;1;0;1;1;0.12;1;0;0;0;0;0
304;Jacob Murphy;eng ENG;FW;Newcastle Utd;30;1995;8;2;30;10;33.3;3.73;1.24;0.07;0.2;20.7;0;0;0;2.5;2.5;0.08;-0.5;-0.5;32;3.99;23;0;5;4;0;0;2;0.25;2;0;0;0;0;0
305;Vitaliy Mykolenko;ua UKR;DF;Everton;26;1999;10.9;0;3;1;33.3;0.27;0.09;0;0;30.1;0;0;0;0;0;0.02;0;0;13;1.19;8;5;0;0;0;0;2;0.18;2;0;0;0;0;0
306;David M?ller Wolfe;no NOR;MF,DF;Wolves;23;2002;4.5;0;1;0;0;0.22;0;0;;19.7;0;0;0;0;0;0.05;0;0;8;1.77;7;0;0;1;0;0;1;0.22;1;0;0;0;0;0
307;Iliman Ndiaye;sn SEN;FW;Everton;25;2000;12.9;4;14;9;64.3;1.09;0.7;0.21;0.33;18;0;1;1;2.8;2;0.15;1.2;1;34;2.64;24;0;7;0;1;2;2;0.16;1;0;1;0;0;0
308;Dan Ndoye;ch SUI;FW;Nott'ham Forest;25;2000;10.6;1;9;3;33.3;0.85;0.28;0.11;0.33;17;0;0;0;0.8;0.8;0.09;0.2;0.2;24;2.27;17;1;2;4;0;0;3;0.28;2;0;1;0;0;0
309;Dan Neil;eng ENG;MF;Sunderland;24;2001;0;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
310;Reiss Nelson;eng ENG;FW;Brentford;26;1999;0.4;0;1;1;100;2.73;2.73;0;0;22;0;0;0;0.1;0.1;0.06;-0.1;-0.1;1;2.73;1;0;0;0;0;0;0;0;0;0;0;0;0;0
311;Pedro Neto;pt POR;FW;Chelsea;25;2000;11.7;5;22;9;40.9;1.88;0.77;0.23;0.56;15;1;0;0;2.7;2.7;0.12;2.3;2.3;41;3.5;25;7;3;3;2;1;4;0.34;3;1;0;0;0;0
312;Rio Ngumoha;eng ENG;FW,MF;Liverpool;17;2008;0.5;1;1;1;100;1.96;1.96;1;1;13.3;0;0;0;0.4;0.4;0.36;0.6;0.6;3;5.87;3;0;0;0;0;0;0;0;0;0;0;0;0;0
313;Eddie Nketiah;eng ENG;MF,FW;Crystal Palace;26;1999;2.5;1;10;2;20;4.04;0.81;0.1;0.5;14.1;0;0;0;1.2;1.2;0.12;-0.2;-0.2;8;3.23;4;0;2;2;0;0;0;0;0;0;0;0;0;0
314;Lukas Nmecha;de GER;FW;Leeds United;27;1998;5.5;4;12;6;50;2.18;1.09;0.25;0.5;13.2;0;1;2;4.3;2.6;0.21;-0.3;0.4;9;1.63;6;0;0;3;0;0;1;0.18;0;0;0;1;0;0
315;Matheus Nunes;pt POR;DF;Manchester City;27;1998;10.7;1;4;1;25;0.37;0.09;0.25;1;23;0;0;0;0.2;0.2;0.06;0.8;0.8;19;1.77;19;0;0;0;0;0;2;0.19;2;0;0;0;0;0
316;Ethan Nwaneri;eng ENG;MF;Arsenal;18;2007;1.9;0;6;0;0;3.16;0;0;;20.2;0;0;0;0.2;0.2;0.04;-0.2;-0.2;5;2.63;3;0;1;1;0;0;1;0.53;1;0;0;0;0;0
317;Christian N?rgaard;dk DEN;MF;Arsenal;31;1994;0.2;0;1;1;100;6;6;0;0;20.6;0;0;0;0.1;0.1;0.05;-0.1;-0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
318;Jake O'Brien;ie IRL;DF;Everton;24;2001;12.6;0;6;1;16.7;0.48;0.08;0;0;10.6;0;0;0;0.6;0.6;0.1;-0.6;-0.6;13;1.04;7;5;0;1;0;0;0;0;0;0;0;0;0;0
319;Luke O'Nien;eng ENG;MF;Sunderland;31;1994;0;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
320;Matt O'Riley;dk DEN;MF;Brighton;25;2000;2;1;3;1;33.3;1.53;0.51;0;0;22.2;0;1;1;1.2;0.4;0.14;-0.2;-0.4;4;2.03;2;1;0;0;0;1;0;0;0;0;0;0;0;0
321;Wilson Odobert;fr FRA;FW,MF;Tottenham;21;2004;5.4;0;9;2;22.2;1.68;0.37;0;0;13.1;0;0;0;0.9;0.9;0.1;-0.9;-0.9;17;3.17;15;0;1;1;0;0;2;0.37;1;0;0;1;0;0
322;Noah Okafor;ch SUI;FW,MF;Leeds United;25;2000;7;2;10;4;40;1.43;0.57;0.2;0.5;14;0;0;0;1.7;1.7;0.17;0.3;0.3;20;2.87;12;0;0;5;1;2;4;0.57;1;0;0;3;0;0
323;Amadou Onana;be BEL;MF;Aston Villa;24;2001;6.6;2;5;3;60;0.76;0.46;0.4;0.67;21.7;0;0;0;0.4;0.4;0.09;1.6;1.6;8;1.22;8;0;0;0;0;0;1;0.15;1;0;0;0;0;0
324;Frank Onyeka;ng NGA;MF;Brentford;27;1998;1;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;1;0.97;1;0;0;0;0;0;1;0.97;1;0;0;0;0;0
325;Nehemiah Oriola;eng ENG;MF;Brighton;18;2007;0;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
326;William Osula;dk DEN;FW;Newcastle Utd;22;2003;2.4;1;7;3;42.9;2.88;1.23;0.14;0.33;14.1;0;0;0;0.6;0.6;0.09;0.4;0.4;3;1.23;1;0;1;1;0;0;1;0.41;0;0;0;1;0;0
327;Dango Ouattara;bf BFA;FW;Brentford;23;2002;9.8;3;22;6;27.3;2.24;0.61;0.14;0.5;12.3;0;0;0;3.3;3.3;0.16;-0.3;-0.3;22;2.24;10;1;3;3;5;0;6;0.61;0;0;1;1;4;0
328;Nico O’Reilly;eng ENG;DF;Manchester City;20;2005;10.6;1;14;3;21.4;1.32;0.28;0.07;0.33;15.2;0;0;0;1.9;1.9;0.14;-0.9;-0.9;18;1.69;14;0;1;3;0;0;3;0.28;2;0;0;1;0;0
329;Jo?o Palhinha;pt POR;MF;Tottenham;30;1995;11.2;2;11;4;36.4;0.98;0.36;0.18;0.5;18.6;0;0;0;0.7;0.7;0.06;1.3;1.3;12;1.07;11;0;0;0;0;1;4;0.36;3;0;0;0;0;1
330;Cole Palmer;eng ENG;MF;Chelsea;23;2002;1.9;1;10;2;20;5.14;1.03;0.1;0.5;19.4;2;0;0;0.9;0.9;0.09;0.1;0.1;9;4.63;6;0;0;2;1;0;1;0.51;1;0;0;0;0;0
331;Lucas Paquetá;br BRA;MF,FW;West Ham;28;1997;11.6;3;16;6;37.5;1.38;0.52;0.13;0.33;22;1;1;1;1.9;1.1;0.07;1.1;0.9;26;2.25;18;4;1;3;0;0;1;0.09;0;0;0;1;0;0
332;Lucas Perri;br BRA;GK;Leeds United;28;1997;9;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;1;0.11;1;0;0;0;0;0;0;0;0;0;0;0;0;0
333;Ðorðe Petroviæ;rs SRB;GK;Bournemouth;26;1999;14;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;2;0.14;2;0;0;0;0;0;0;0;0;0;0;0;0;0
334;Jordan Pickford;eng ENG;GK;Everton;31;1994;14;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;2;0.14;2;0;0;0;0;0;0;0;0;0;0;0;0;0
335;Ethan Pinnock;jm JAM;DF;Brentford;32;1993;2.5;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
336;Yeremi Pino;es ESP;MF,FW;Crystal Palace;23;2002;8.3;1;15;4;26.7;1.8;0.48;0.07;0.25;19.1;1;0;0;1.7;1.7;0.11;-0.7;-0.7;33;3.95;22;6;1;3;1;0;3;0.36;2;1;0;0;0;0
337;Joël Piroe;nl NED;FW,MF;Leeds United;26;1999;2.2;0;7;2;28.6;3.2;0.91;0;0;15.5;0;0;0;0.6;0.6;0.08;-0.6;-0.6;4;1.83;2;0;0;2;0;0;0;0;0;0;0;0;0;0
338;Nick Pope;eng ENG;GK;Newcastle Utd;33;1992;11.8;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;2;0.17;1;1;0;0;0;0;0;0;0;0;0;0;0;0
339;Pedro Porro;es ESP;DF;Tottenham;26;1999;11.8;0;7;0;0;0.6;0;0;;23.2;1;0;0;0.2;0.2;0.03;-0.2;-0.2;32;2.72;23;5;0;1;2;1;3;0.26;2;1;0;0;0;0
340;Freddie Potts;eng ENG;MF;West Ham;22;2003;6;0;1;0;0;0.17;0;0;;12;0;0;0;0;0;0.03;0;0;11;1.82;5;5;0;0;1;0;0;0;0;0;0;0;0;0
341;Aaron Ramsdale;eng ENG;GK;Newcastle Utd;27;1998;2.2;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;2;0.93;1;1;0;0;0;0;0;0;0;0;0;0;0;0
342;Jacob Ramsey;eng ENG;MF;Newcastle Utd;24;2001;2.4;0;2;1;50;0.85;0.42;0;0;14.5;0;0;0;0.2;0.2;0.12;-0.2;-0.2;8;3.38;8;0;0;0;0;0;0;0;0;0;0;0;0;0
343;David Raya;es ESP;GK;Arsenal;30;1995;14;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;5;0.36;5;0;0;0;0;0;0;0;0;0;0;0;0;0
344;Harrison Reed;eng ENG;MF;Fulham;30;1995;0;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
345;Tijjani Reijnders;nl NED;MF;Manchester City;27;1998;10.3;2;26;7;26.9;2.52;0.68;0.08;0.29;19.1;1;0;0;2.4;2.4;0.09;-0.4;-0.4;26;2.52;23;2;0;0;1;0;4;0.39;4;0;0;0;0;0
346;Declan Rice;eng ENG;MF;Arsenal;26;1999;12.8;2;16;6;37.5;1.25;0.47;0.13;0.33;23.7;3;0;0;1.4;1.4;0.09;0.6;0.6;44;3.43;27;14;0;3;0;0;6;0.47;4;2;0;0;0;0
347;Chris Richards;us USA;DF;Crystal Palace;25;2000;13.9;0;5;0;0;0.36;0;0;;10.4;0;0;0;0.4;0.4;0.08;-0.4;-0.4;14;1.01;9;3;0;2;0;0;1;0.07;1;0;0;0;0;0
348;Richarlison;br BRA;FW;Tottenham;28;1997;8.9;5;20;8;40;2.26;0.9;0.25;0.63;12.6;0;0;0;2.2;2.2;0.11;2.8;2.8;12;1.35;6;0;2;3;1;0;3;0.34;2;0;1;0;0;0
349;Chris Rigg;eng ENG;MF;Sunderland;18;2007;2.1;0;2;0;0;0.96;0;0;;18.6;0;0;0;0.1;0.1;0.05;-0.1;-0.1;3;1.44;2;0;1;0;0;0;0;0;0;0;0;0;0;0
350;Patrick Roberts;eng ENG;MF,FW;Sunderland;28;1997;0.3;0;1;0;0;3.21;0;0;;16.5;0;0;0;0;0;0.03;0;0;1;3.21;1;0;0;0;0;0;0;0;0;0;0;0;0;0
351;Andrew Robertson;sct SCO;DF;Liverpool;31;1994;4.5;0;3;1;33.3;0.66;0.22;0;0;14.7;0;0;0;0.2;0.2;0.07;-0.2;-0.2;16;3.52;13;1;1;0;0;1;0;0;0;0;0;0;0;0
352;Antonee Robinson;us USA;DF;Fulham;28;1997;0.7;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;4;5.63;4;0;0;0;0;0;1;1.41;1;0;0;0;0;0
353;Joe Rodon;wls WAL;DF;Leeds United;28;1997;14;2;8;4;50;0.57;0.29;0.25;0.5;8.4;0;0;0;0.7;0.7;0.09;1.3;1.3;6;0.43;5;0;0;1;0;0;0;0;0;0;0;0;0;0
354;Rodri;es ESP;MF;Manchester City;29;1996;3.3;0;3;1;33.3;0.92;0.31;0;0;19.8;0;0;0;0.1;0.1;0.05;-0.1;-0.1;6;1.84;6;0;0;0;0;0;0;0;0;0;0;0;0;0
355;Guido Rodríguez;ar ARG;MF;West Ham;31;1994;1;0;1;0;0;1;0;0;;23.7;0;0;0;0;0;0.03;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
356;Robin Roefs;nl NED;GK;Sunderland;22;2003;14;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;9;0.64;6;3;0;0;0;0;1;0.07;0;1;0;0;0;0
357;Morgan Rogers;eng ENG;FW,MF;Aston Villa;23;2002;13.8;3;18;9;50;1.3;0.65;0.17;0.33;18.7;1;0;0;1;1;0.06;2;2;31;2.24;23;0;2;2;3;1;7;0.51;5;0;2;0;0;0
358;Merlin Röhl;de GER;MF,FW;Everton;23;2002;1.1;0;3;0;0;2.84;0;0;;15.4;0;0;0;0.4;0.4;0.14;-0.4;-0.4;1;0.95;1;0;0;0;0;0;0;0;0;0;0;0;0;0
359;Cristian Romero;ar ARG;DF;Tottenham;27;1998;10.3;2;5;4;80;0.48;0.39;0.4;0.5;13.6;0;0;0;0.7;0.7;0.15;1.3;1.3;8;0.78;7;0;0;0;0;1;2;0.19;2;0;0;0;0;0
360;Georginio Rutter;fr FRA;MF,FW;Brighton;23;2002;9.1;0;15;6;40;1.64;0.66;0;0;17.8;0;0;0;0.9;0.9;0.06;-0.9;-0.9;26;2.85;18;0;1;2;5;0;6;0.66;5;0;0;0;1;0
361;José Sá;pt POR;GK;Wolves;32;1993;4;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;3;0.75;1;2;0;0;0;0;0;0;0;0;0;0;0;0
362;Noah Sadiki;cd COD;MF;Sunderland;21;2004;13.9;0;4;0;0;0.29;0;0;;17.3;0;0;0;0.2;0.2;0.05;-0.2;-0.2;23;1.65;16;0;2;2;3;0;0;0;0;0;0;0;0;0
363;Bukayo Saka;eng ENG;FW;Arsenal;24;2001;9.9;4;24;12;50;2.42;1.21;0.13;0.25;18.7;2;1;1;3.3;2.5;0.11;0.7;0.5;41;4.14;25;4;3;4;4;1;2;0.2;1;0;0;0;1;0
364;Mohamed Salah;eg EGY;FW,MF;Liverpool;33;1992;12.4;4;31;9;29;2.5;0.72;0.1;0.33;15.4;1;1;1;3.9;3.1;0.1;0.1;-0.1;44;3.54;35;3;4;2;0;0;4;0.32;4;0;0;0;0;0
365;William Saliba;fr FRA;DF;Arsenal;24;2001;9;0;2;0;0;0.22;0;0;;10.4;0;0;0;0.3;0.3;0.13;-0.3;-0.3;9;1;9;0;0;0;0;0;1;0.11;1;0;0;0;0;0
366;Robert Sánchez;es ESP;GK;Chelsea;28;1997;13;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;4;0.31;4;0;0;0;0;0;0;0;0;0;0;0;0;0
367;Jadon Sancho;eng ENG;FW;Aston Villa;25;2000;1.3;0;4;2;50;3.08;1.54;0;0;13.5;0;0;0;0.3;0.3;0.08;-0.3;-0.3;10;7.76;8;0;1;1;0;0;0;0;0;0;0;0;0;0
368;Ibrahim Sangaré;ci CIV;MF;Nott'ham Forest;28;1997;8.1;1;7;2;28.6;0.86;0.25;0.14;0.5;23;0;0;0;0.6;0.6;0.09;0.4;0.4;3;0.37;3;0;0;0;0;0;0;0;0;0;0;0;0;0
369;Andrey Santos;br BRA;MF;Chelsea;21;2004;4.4;0;6;1;16.7;1.35;0.23;0;0;16.8;0;0;0;0.7;0.7;0.12;-0.7;-0.7;10;2.26;10;0;0;0;0;0;0;0;0;0;0;0;0;0
